BG,2805237
BG,2807562
BG,2834736
BG,2834739
BG,3117309
BG,3123326
BR,PI 0206547-9
BR,PI0009250-9
BR,PI0009251-7
BR,PI0014350-2
BR,PI0015717-1
BR,PI0100999-0
BR,PI0101001-8
BR,PI0215706-3
BR,PI0314012-1
BR,PI0314853-0
BR,PI0317238-4
BR,PI0317582-0
BR,PI0410112-0
BR,PI0410569-9
BR,PI0413589-0
BR,PI0418442-4
BR,PI0507780
BR,PI0510267-7
BR,PI0515920-2
BR,PI0621897-0
BR,PI0707531-6
BR,PI9612331-1
BR0009250 PI
BR0009251 PI
BR0014350 PI
BR0015717 PI
BR0100999 PI
BR0101001 PI
BR0206547 PI
BR0215706 PI
BR0314012 PI
BR0314853 PI
BR0317238 PI
BR0317582 PI
BR0410112 PI
BR0410569 PI
BR0413589 PI
BR0418442 PI
BR0507780 PI
BR0510267 PI
BR0515920 PI
BR0621897 PI
BR0707531 PI
BR9612331 PI
CA,1341623
CA,1341636
CA,2202880
CA,2249536
CA,2256934
CA,2262314
CA,2267395
CA,2267477
CA,2268366
CA,2272020
CA,2280101
CA,2281368
CA,2290166
CA,2292040
CA,2292675
CA,2299348
CA,2300240
CA,2303725
CA,2306946
CA,2307299
CA,2308107
CA,2308280
CA,2311439
CA,2312449
CA,2317166
CA,2317194
CA,2324396
CA,2326152
CA,2326153
CA,2326194
CA,2328231
CA,2329904
CA,2329952
CA,2330664
CA,2332057
CA,2337035
CA,2337782
CA,2339480
CA,2342814
CA,2343671
CA,2343802
CA,2343805
CA,2344597
CA,2344737
CA,2346605
CA,2348082
CA,2349086
CA,2349650
CA,2349653
CA,2349887
CA,2350721
CA,2358959
CA,2363721
CA,2365288
CA,2365876
CA,2366898
CA,2370973
CA,2371329
CA,2372092
CA,2373900
CA,2377257
CA,2382017
CA,2382718
CA,2390984
CA,2397805
CA,2405673
CA,2405700
CA,2406569
CA,2406713
CA,2406933
CA,2413132
CA,2413420
CA,2415754
CA,2417146
CA,2417505
CA,2418568
CA,2420460
CA,2422176
CA,2425048
CA,2426562
CA,2426794
CA,2427071
CA,2428192
CA,2431134
CA,2432483
CA,2433957
CA,2434241
CA,2434249
CA,2435978
CA,2436395
CA,2439437
CA,2447394
CA,2449032
CA,2451048
CA,2451072
CA,2454290
CA,2457440
CA,2457470
CA,2458662
CA,2462940
CA,2465321
CA,2467933
CA,2468372
CA,2477126
CA,2479949
CA,2481569
CA,2481583
CA,2483197
CA,2483457
CA,2484807
CA,2485566
CA,2488448
CA,2488814
CA,2488847
CA,2493407
CA,2493730
CA,2494078
CA,2496779
CA,2497326
CA,2497742
CA,2498048
CA,2498050
CA,2498603
CA,2498861
CA,2500422
CA,2503100
CA,2503129
CA,2505370
CA,2505610
CA,2509388
CA,2509409
CA,2510508
CA,2510746
CA,2510747
CA,2511083
CA,2515448
CA,2515456
CA,2515526
CA,2518439
CA,2518894
CA,2519604
CA,2520350
CA,2521595
CA,2521683
CA,2521947
CA,2522046
CA,2522814
CA,2522995
CA,2523241
CA,2524835
CA,2525376
CA,2525688
CA,2527447
CA,2528486
CA,2538504
CA,2541575
CA,2541576
CA,2543572
CA,2546182
CA,2548085
CA,2548137
CA,2548368
CA,2554924
CA,2557343
CA,2557492
CA,2558353
CA,2559232
CA,2559247
CA,2561335
CA,2561906
CA,2562358
CA,2562362
CA,2563144
CA,2564389
CA,2564844
CA,2566681
CA,2569925
CA,2571241
CA,2573162
CA,2574214
CA,2574589
CA,2576267
CA,2576703
CA,2577200
CA,2577865
CA,2580470
CA,2581065
CA,2583974
CA,2585604
CA,2585619
CA,2590248
CA,2590378
CA,2590739
CA,2590965
CA,2593555
CA,2596500
CA,2598195
CA,2598227
CA,2600710
CA,2601327
CA,2602101
CA,2602503
CA,2602749
CA,2602778
CA,2602789
CA,2602852
CA,2604335
CA,2605374
CA,2606911
CA,2610350
CA,2611429
CA,2614001
CA,2614373
CA,2616981
CA,2620428
CA,2623182
CA,2624993
CA,2625051
CA,2625653
CA,2625718
CA,2626718
CA,2627092
CA,2627195
CA,2630282
CA,2630664
CA,2631374
CA,2633304
CA,2633882
CA,2634185
CA,2636239
CA,2636827
CA,2636848
CA,2636882
CA,2637046
CA,2637749
CA,2637763
CA,2637987
CA,2638955
CA,2638979
CA,2640422
CA,2640430
CA,2642585
CA,2644997
CA,2649883
CA,2650169
CA,2650463
CA,2650531
CA,2654395
CA,2656539
CA,2657676
CA,2659039
CA,2662256
CA,2663232
CA,2663568
CA,2663983
CA,2664690
CA,2666212
CA,2666305
CA,2666425
CA,2666900
CA,2667422
CA,2668297
CA,2669896
CA,2669960
CA,2672337
CA,2672528
CA,2672569
CA,2672702
CA,2673322
CA,2673554
CA,2673556
CA,2673950
CA,2674402
CA,2675556
CA,2675635
CA,2675644
CA,2675645
CA,2675680
CA,2675686
CA,2675692
CA,2676117
CA,2676118
CA,2676735
CA,2678095
CA,2678098
CA,2679358
CA,2679494
CA,2680597
CA,2680601
CA,2684438
CA,2684441
CA,2689216
CA,2693454
CA,2693592
CA,2695819
CA,2696884
CA,2697155
CA,2698317
CA,2698339
CA,2699242
CA,2699314
CA,2699325
CA,2699329
CA,2701043
CA,2701046
CA,2701069
CA,2701086
CA,2701093
CA,2701107
CA,2704131
CA,2704133
CA,2704136
CA,2704138
CA,2704142
CA,2706581
CA,2706582
CA,2707249
CA,2707916
CA,2708781
CA,2708939
CA,2708976
CA,2711068
CA,2712028
CA,2712239
CA,2712542
CA,2713171
CA,2714228
CA,2716770
CA,2716843
CA,2716982
CA,2717504
CA,2717505
CA,2717612
CA,2717616
CA,2717751
CA,2718696
CA,2719483
CA,2719495
CA,2719659
CA,2719727
CA,2723930
CA,2729898
CA,2732434
CA,2732744
CA,2734036
CA,2734038
CA,2734039
CA,2736582
CA,2738289
CA,2738466
CA,2741982
CA,2743108
CA,2743111
CA,2745646
CA,2746136
CA,2747736
CA,2748053
CA,2754362
CA,2755284
CA,2755298
CA,2755317
CA,2755610
CA,2757394
CA,2757433
CA,2757816
CA,2758389
CA,2763547
CA,2765148
CA,2766719
CA,2778499
CA,2780204
CA,2780220
CA,2780231
CA,2780235
CA,2780258
CA,2783446
CA,2783451
CA,2783452
CA,2785625
CA,2786049
CA,2786144
CA,2787130
CA,2787159
CA,2797451
CA,2800623
CA,2800629
CA,2800630
CA,2800631
CA,2800633
CA,2800636
CA,2800640
CA,2800642
CA,2808239
CA,2812371
CA,2814706
CA,2814722
CA,2817802
CA,2827365
CA,2833969
CA,2837769
CA,2837835
CA,2926128
CA1341623
CA1341636
CA2202880
CA2249536
CA2256934
CA2262314
CA2267395
CA2267477
CA2268366
CA2272020
CA2280101
CA2281368
CA2290166
CA2292040
CA2292675
CA2299348
CA2300240
CA2303725
CA2306946
CA2307299
CA2308107
CA2308280
CA2311439
CA2312449
CA2317166
CA2317194
CA2324396
CA2326152
CA2326153
CA2326194
CA2328231
CA2329904
CA2329952
CA2330664
CA2332057
CA2337035
CA2337782
CA2339480
CA2342814
CA2343671
CA2343802
CA2343805
CA2344597
CA2344737
CA2346605
CA2348082
CA2349086
CA2349650
CA2349653
CA2349887
CA2350721
CA2358959
CA2363721
CA2365288
CA2365876
CA2366898
CA2370973
CA2371329
CA2372092
CA2373900
CA2377257
CA2382017
CA2382718
CA2390984
CA2397805
CA2405673
CA2405700
CA2406569
CA2406713
CA2406933
CA2413132
CA2413420
CA2415754
CA2417146
CA2417505
CA2418568
CA2420460
CA2422176
CA2425048
CA2426562
CA2426794
CA2427071
CA2428192
CA2431134
CA2432483
CA2433957
CA2434241
CA2434249
CA2435978
CA2436395
CA2439437
CA2447394
CA2449032
CA2451048
CA2451072
CA2454290
CA2457440
CA2457470
CA2458662
CA2462940
CA2465321
CA2467933
CA2468372
CA2477126
CA2479949
CA2481569
CA2481583
CA2483197
CA2483457
CA2484807
CA2485566
CA2488448
CA2488814
CA2488847
CA2493407
CA2493730
CA2494078
CA2496779
CA2497326
CA2497742
CA2498048
CA2498050
CA2498603
CA2498861
CA2500422
CA2503100
CA2503129
CA2505370
CA2505610
CA2509388
CA2509409
CA2510508
CA2510746
CA2510747
CA2511083
CA2515448
CA2515456
CA2515526
CA2518439
CA2518894
CA2519604
CA2520350
CA2521595
CA2521683
CA2521947
CA2522046
CA2522814
CA2522995
CA2523241
CA2524835
CA2525376
CA2525688
CA2527447
CA2528486
CA2538504
CA2541575
CA2541576
CA2543572
CA2546182
CA2548085
CA2548137
CA2548368
CA2554924
CA2557343
CA2557492
CA2558353
CA2559232
CA2559247
CA2561335
CA2561906
CA2562358
CA2562362
CA2563144
CA2564389
CA2564844
CA2566681
CA2569925
CA2571241
CA2573162
CA2574214
CA2574589
CA2576267
CA2576703
CA2577200
CA2577865
CA2580470
CA2581065
CA2583974
CA2585604
CA2585619
CA2590248
CA2590378
CA2590739
CA2590965
CA2593555
CA2596500
CA2598195
CA2598227
CA2600710
CA2601327
CA2602101
CA2602503
CA2602749
CA2602778
CA2602789
CA2602852
CA2604335
CA2605374
CA2606911
CA2610350
CA2611429
CA2614001
CA2614373
CA2616981
CA2620428
CA2623182
CA2624993
CA2625051
CA2625653
CA2625718
CA2626718
CA2627092
CA2627195
CA2630282
CA2630664
CA2631374
CA2633304
CA2633882
CA2634185
CA2636239
CA2636827
CA2636848
CA2636882
CA2637046
CA2637749
CA2637763
CA2637987
CA2638955
CA2638979
CA2640422
CA2640430
CA2642585
CA2644997
CA2649883
CA2650169
CA2650463
CA2650531
CA2654395
CA2656539
CA2657676
CA2659039
CA2662256
CA2663232
CA2663568
CA2663983
CA2664690
CA2666212
CA2666305
CA2666425
CA2666900
CA2667422
CA2668297
CA2669896
CA2669960
CA2672337
CA2672528
CA2672569
CA2672702
CA2673322
CA2673554
CA2673556
CA2673950
CA2674402
CA2675556
CA2675635
CA2675644
CA2675645
CA2675680
CA2675686
CA2675692
CA2676117
CA2676118
CA2676735
CA2678095
CA2678098
CA2679358
CA2679494
CA2680597
CA2680601
CA2684438
CA2684441
CA2689216
CA2693454
CA2693592
CA2695819
CA2696884
CA2697155
CA2698317
CA2698339
CA2699242
CA2699314
CA2699325
CA2699329
CA2701043
CA2701046
CA2701069
CA2701086
CA2701093
CA2701107
CA2704131
CA2704133
CA2704136
CA2704138
CA2704142
CA2706581
CA2706582
CA2707249
CA2707916
CA2708781
CA2708939
CA2708976
CA2711068
CA2712028
CA2712239
CA2712542
CA2713171
CA2714228
CA2716770
CA2716843
CA2716982
CA2717504
CA2717505
CA2717612
CA2717616
CA2717751
CA2718696
CA2719483
CA2719495
CA2719659
CA2719727
CA2723930
CA2729898
CA2732434
CA2732744
CA2734036
CA2734038
CA2734039
CA2736582
CA2738289
CA2738466
CA2741982
CA2743108
CA2743111
CA2745646
CA2746136
CA2747736
CA2748053
CA2754362
CA2755284
CA2755298
CA2755317
CA2755610
CA2757394
CA2757433
CA2757816
CA2758389
CA2763547
CA2765148
CA2766719
CA2778499
CA2780204
CA2780220
CA2780231
CA2780235
CA2780258
CA2783446
CA2783451
CA2783452
CA2785625
CA2786049
CA2786144
CA2787130
CA2787159
CA2797451
CA2800623
CA2800629
CA2800630
CA2800631
CA2800633
CA2800636
CA2800640
CA2800642
CA2808239
CA2812371
CA2814706
CA2814722
CA2817802
CA2827365
CA2833969
CA2837769
CA2837835
CA2926128
CH,1014647
CH,1320847
CH,1354443
CH,1370445
CH,1380946
CH,1391064
CH,1396018
CH,1514274
CH,1540474
CH,1559012
CH,1572346
CH,1588255
CH,1588267
CH,1593033
CH,1620793
CH,1623294
CH,1623316
CH,1653343
CH,1653365
CH,1741223
CH,1805103
CH,1810447
CH,1857926
CH,1866759
CH,1867110
CH,1872562
CH,1875348
CH,1904926
CH,1927213
CH,1969747
CH,1969777
CH,1980944
CH,2062139
CH,2104901
CH,2140656
CH,2148479
CH,2168042
CH,2174227
CH,2176771
CH,2176772
CH,2181395
CH,2218009
CH,2223203
CH,2223214
CH,2225646
CH,2229620
CH,2229630
CH,2229631
CH,2229632
CH,2232856
CH,2235697
CH,2243086
CH,2245545
CH,2248025
CH,2274675
CH,2290539
CH,2329270
CH,2408900
CH,2430523
CH,2430524
CH,2430532
CH,2430540
CH,2430542
CH,2430546
CH,2430552
CH,2430555
CH,2430557
CH,2430558
CH,2433212
CH,2591417
CH,2593878
CH,2601580
CH,2718807
CH,2724228
CH,2758868
CH,2769305
CH,2769382
CH,2805236
CH,2805237
CH,2807562
CH,2825961
CH,2834736
CH,2834739
CH,2862080
CH,3117309
CH,3123326
CN,ZL 00104061.8
CN,ZL 01122020.1
CN,ZL 01122453.3
CN,ZL 01140880.4
CN,ZL 01814095.5
CN,ZL 01823063.6
CN,ZL 01823211.6
CN,ZL 02105372.3
CN,ZL 02804133.X
CN,ZL 02805565.9
CN,ZL 02805707.4
CN,ZL 02811820.0
CN,ZL 02815325.1
CN,ZL 02819620.1
CN,ZL 03155781.3
CN,ZL 03159456.5
CN,ZL 03801070.4
CN,ZL 03816806.5
CN,ZL 200310101079.9
CN,ZL 200410005216.3
CN,ZL 200410011740.1
CN,ZL 200410034398.7
CN,ZL 200410044782.5
CN,ZL 200410058667.3
CN,ZL 200410058897.X
CN,ZL 200410089693.2
CN,ZL 200680041525.3
CN,ZL 200710103873.5
CN,ZL 200710167424.7
CN,ZL 200880014162.3
CN,ZL 200880106808.0
CN,ZL 201010124111.5
CN,ZL 201110359878.0
CN,ZL 201210067139.9
CN,ZL00100915.X
CN,ZL00101130.8
CN,ZL00101180.4
CN,ZL00102120.6
CN,ZL00102321.7
CN,ZL00102323.3
CN,ZL00102400.0
CN,ZL00104301.3
CN,ZL00104364.1
CN,ZL00104386.2
CN,ZL00104532.6
CN,ZL00104711.6
CN,ZL00104747.7
CN,ZL00104751.5
CN,ZL00106706.0
CN,ZL00106766.4
CN,ZL00108552.2
CN,ZL00108591.3
CN,ZL00108987.0
CN,ZL00117980.2
CN,ZL00117985.3
CN,ZL00118100.9
CN,ZL00118610.8
CN,ZL00118852.6
CN,ZL00118855.0
CN,ZL00118998.0
CN,ZL00119910.2
CN,ZL00120187.5
CN,ZL00120188.3
CN,ZL00120239.1
CN,ZL00120497.1
CN,ZL00121607.4
CN,ZL00121608.2
CN,ZL00121612.0
CN,ZL00122473.5
CN,ZL00122474.3
CN,ZL00122551.0
CN,ZL00122678.9
CN,ZL00122701.7
CN,ZL00122702.5
CN,ZL00122703.3
CN,ZL00126188.6
CN,ZL00126471.0
CN,ZL00127029.X
CN,ZL00127100.8
CN,ZL00128652.8
CN,ZL00128680.3
CN,ZL00129215.3
CN,ZL00129497.0
CN,ZL00130478.X
CN,ZL00131623.0
CN,ZL00132390.3
CN,ZL00132975.8
CN,ZL00133834.X
CN,ZL00135251.2
CN,ZL00135255.5
CN,ZL00135270.9
CN,ZL00135300.4
CN,ZL00135562.7
CN,ZL00135563.5
CN,ZL00135570.8
CN,ZL00135968.1
CN,ZL00137601.2
CN,ZL00137602.0
CN,ZL00803147.9
CN,ZL00803910.0
CN,ZL00804646.8
CN,ZL00804683.2
CN,ZL00804951.3
CN,ZL00806752.X
CN,ZL00807108.X
CN,ZL00807652.9
CN,ZL00807756.8
CN,ZL00808137.9
CN,ZL00808980.9
CN,ZL00809589.2
CN,ZL00810570.7
CN,ZL00810846.3
CN,ZL00811558.3
CN,ZL00812060.9
CN,ZL00812061.7
CN,ZL00813533.9
CN,ZL00814241.6
CN,ZL00816049.X
CN,ZL00818837.8
CN,ZL01102884.X
CN,ZL01102992.7
CN,ZL01103370.3
CN,ZL01104508.6
CN,ZL01104674.0
CN,ZL01104905.7
CN,ZL01108312.3
CN,ZL01110964.5
CN,ZL01112443.1
CN,ZL01116278.3
CN,ZL01116524.3
CN,ZL01116589.8
CN,ZL01116668.1
CN,ZL01116811.0
CN,ZL01117922.8
CN,ZL01117945.7
CN,ZL01119064.7
CN,ZL01119787.0
CN,ZL01119790.0
CN,ZL01121056.7
CN,ZL01121059.1
CN,ZL01121085.0
CN,ZL01121448.1
CN,ZL01121454.6
CN,ZL01121470.8
CN,ZL01121811.8
CN,ZL01121816.9
CN,ZL01121818.5
CN,ZL01121839.8
CN,ZL01121950.5
CN,ZL01122403.7
CN,ZL01122868.7
CN,ZL01123141.6
CN,ZL01123350.8
CN,ZL01124372.4
CN,ZL01124663.4
CN,ZL01124742.8
CN,ZL01125140.9
CN,ZL01125225.1
CN,ZL01125414.9
CN,ZL01125556.0
CN,ZL01125866.7
CN,ZL01138418.2
CN,ZL01138486.7
CN,ZL01141121.X
CN,ZL01141157.0
CN,ZL01142571.7
CN,ZL01143627.1
CN,ZL01143738.3
CN,ZL01144042.2
CN,ZL01145302.8
CN,ZL01807134.1
CN,ZL01808859.7
CN,ZL01809117.2
CN,ZL01810810.5
CN,ZL01812676.6
CN,ZL01812902.1
CN,ZL01814173.0
CN,ZL01814174.9
CN,ZL01814320.2
CN,ZL01814686.4
CN,ZL01814806.9
CN,ZL01816310.6
CN,ZL01816336.X
CN,ZL01817572.4
CN,ZL01817798.0
CN,ZL01818249.6
CN,ZL01818485.5
CN,ZL01819245.9
CN,ZL01819829.5
CN,ZL01820212.8
CN,ZL01820363.9
CN,ZL01820451.1
CN,ZL01820453.8
CN,ZL01821280.8
CN,ZL01821310.3
CN,ZL01821809.1
CN,ZL01821895.4
CN,ZL01822414.8
CN,ZL01822508.X
CN,ZL01822794.5
CN,ZL01823228.0
CN,ZL01823232.9
CN,ZL01823240.X
CN,ZL01823316.3
CN,ZL01823424.0
CN,ZL02103143.6
CN,ZL02103151.7
CN,ZL02103528.8
CN,ZL02103529.6
CN,ZL02104656.5
CN,ZL02105055.4
CN,ZL02105058.9
CN,ZL02147150.9
CN,ZL02147184.3
CN,ZL02151349.X
CN,ZL02154031.4
CN,ZL02160013.9
CN,ZL02803530.5
CN,ZL02803671.9
CN,ZL02803705.7
CN,ZL02803763.4
CN,ZL02804109.7
CN,ZL02804134.8
CN,ZL02804460.6
CN,ZL02804587.4
CN,ZL02805012.6
CN,ZL02805179.3
CN,ZL02805360.5
CN,ZL02805377.X
CN,ZL02805378.8
CN,ZL02805425.3
CN,ZL02805430.X
CN,ZL02805431.8
CN,ZL02805440.7
CN,ZL02805442.3
CN,ZL02805445.8
CN,ZL02805520.9
CN,ZL02805532.2
CN,ZL02805688.4
CN,ZL02805756.2
CN,ZL02805931.X
CN,ZL02806124.1
CN,ZL02806139.X
CN,ZL02806141.1
CN,ZL02807035.6
CN,ZL02807064.X
CN,ZL02807093.3
CN,ZL02808077.7
CN,ZL02808621.X
CN,ZL02808624.4
CN,ZL02808699.6
CN,ZL02809103.5
CN,ZL02809516.2
CN,ZL02809796.3
CN,ZL02809913.3
CN,ZL02809916.8
CN,ZL02810557.5
CN,ZL02811646.1
CN,ZL02811684.4
CN,ZL02811855.3
CN,ZL02812724.2
CN,ZL02814167.9
CN,ZL02815812.1
CN,ZL02816116.5
CN,ZL02816744.9
CN,ZL02816745.7
CN,ZL02816755.4
CN,ZL02816824.0
CN,ZL02817347.3
CN,ZL02817711.8
CN,ZL02819200.1
CN,ZL02819378.4
CN,ZL02820126.4
CN,ZL02821531.1
CN,ZL02821632.6
CN,ZL02822280.6
CN,ZL02823689.0
CN,ZL02824308.0
CN,ZL02826017.1
CN,ZL02826634.X
CN,ZL02827172.6
CN,ZL02827654.X
CN,ZL02827661.2
CN,ZL02828375.9
CN,ZL02828494.1
CN,ZL02828658.8
CN,ZL02828684.7
CN,ZL02829300.2
CN,ZL02830033.5
CN,ZL02830035.1
CN,ZL02830065.3
CN,ZL03101003.2
CN,ZL03110763.X
CN,ZL03123222.1
CN,ZL03127403.X
CN,ZL03127405.6
CN,ZL03127452.8
CN,ZL03127740.3
CN,ZL03143607.2
CN,ZL03143674.9
CN,ZL03146676.1
CN,ZL03147578.7
CN,ZL03148782.3
CN,ZL03149822.1
CN,ZL03149823.X
CN,ZL03152437.0
CN,ZL03152623.3
CN,ZL03152624.1
CN,ZL03153866.5
CN,ZL03154355.3
CN,ZL03154496.7
CN,ZL03154591.2
CN,ZL03154834.2
CN,ZL03154959.4
CN,ZL03155073.8
CN,ZL03155108.4
CN,ZL03155125.4
CN,ZL03155800.3
CN,ZL03155977.8
CN,ZL03156004.0
CN,ZL03156698.7
CN,ZL03156738.X
CN,ZL03156949.8
CN,ZL03156991.9
CN,ZL03157017.8
CN,ZL03157020.8
CN,ZL03158107.2
CN,ZL03158447.0
CN,ZL03158448.9
CN,ZL03158792.5
CN,ZL03159463.8
CN,ZL03159866.8
CN,ZL03800988.9
CN,ZL03801059.3
CN,ZL03801099.2
CN,ZL03801295.2
CN,ZL03801496.3
CN,ZL03801576.5
CN,ZL03801603.6
CN,ZL03801787.3
CN,ZL03802185.4
CN,ZL03802417.9
CN,ZL03802853.0
CN,ZL03803200.7
CN,ZL03803702.5
CN,ZL03803714.9
CN,ZL03803951.6
CN,ZL03803995.8
CN,ZL03804073.5
CN,ZL03804285.1
CN,ZL03804980.5
CN,ZL03805355.1
CN,ZL03806103.1
CN,ZL03806214.3
CN,ZL03806594.0
CN,ZL03806620.3
CN,ZL03806806.0
CN,ZL03807173.8
CN,ZL03807479.6
CN,ZL03808218.7
CN,ZL03808430.9
CN,ZL03808434.1
CN,ZL03808579.8
CN,ZL03809422.3
CN,ZL03809453.3
CN,ZL03810111.4
CN,ZL03810464.4
CN,ZL03810581.0
CN,ZL03810998.0
CN,ZL03811171.3
CN,ZL03811202.7
CN,ZL03811425.9
CN,ZL03811431.3
CN,ZL03811449.6
CN,ZL03811510.7
CN,ZL03812391.6
CN,ZL03812802.0
CN,ZL03816056.0
CN,ZL03816515.5
CN,ZL03817357.3
CN,ZL03817827.3
CN,ZL03818158.4
CN,ZL03818791.4
CN,ZL03818792.2
CN,ZL03818794.9
CN,ZL03818833.3
CN,ZL03818952.6
CN,ZL03819958.0
CN,ZL03819970.X
CN,ZL03820905.5
CN,ZL03820988.8
CN,ZL03820990.X
CN,ZL03821292.7
CN,ZL03821304.4
CN,ZL03821443.1
CN,ZL03821951.4
CN,ZL03822194.2
CN,ZL03822255.8
CN,ZL03822257.4
CN,ZL03822262.0
CN,ZL03822544.1
CN,ZL03822551.4
CN,ZL03822828.9
CN,ZL03823400.9
CN,ZL03823637.0
CN,ZL03824604.X
CN,ZL03825285.6
CN,ZL03825771.8
CN,ZL03825898.6
CN,ZL03826390.4
CN,ZL03826460.9
CN,ZL03826962.7
CN,ZL03826963.5
CN,ZL03827150.8
CN,ZL200310101078.4
CN,ZL200310101258.2
CN,ZL200310101262.9
CN,ZL200310103359.3
CN,ZL200310103362.5
CN,ZL200310103570.5
CN,ZL200310103822.4
CN,ZL200310103823.9
CN,ZL200310103870.3
CN,ZL200310104393.2
CN,ZL200310113898.5
